,route,sharpe,sortino,std,neg std,min net,acc,mean net,frequency,periods
2,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/4_6h_60,0.10277931344005099,0.15938269204953562,0.024530308370578985,0.01581858243439169,-0.0471716177899753,1.0810886319592703,0.002521208252800844,6h,3
3,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/4_6h_60,0.09610472783237956,0.1632704377485061,0.025097234044764324,0.014772808111979688,-0.0476515776144235,1.0741889424033302,0.0024119628472176057,6h,3
4,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/4_6h_100,0.07202117051260959,0.11330041357347581,0.02505660704693841,0.015927622077254917,-0.0472069097089945,1.0538876149230405,0.001804606168595006,6h,3
5,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/4_6h_80,0.06820589058135008,0.12119411094310789,0.025308443775347383,0.014243142125411659,-0.0471129006670657,1.0492926507170992,0.001726184946925594,6h,3
6,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/4_6h_80,0.06692451115578407,0.10452976128379708,0.024838804485784793,0.01590288571875766,-0.0471825084549419,1.0488555039145586,0.001662324847905244,6h,3
7,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/4_6h_100,0.05416427786657715,0.09292110378949169,0.02500907061153373,0.014577939720310889,-0.0460394509729986,1.0363987145236384,0.0013545982497879614,6h,3
0,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/4_6h_40,0.14911286438670265,0.2631495349080953,0.027749229828983212,0.015724014658698632,-0.0528135916075856,1.1196608672747417,0.004137767144324618,6h,4
1,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/4_6h_60,0.13556192510619347,0.21959645738630432,0.028971571484270504,0.017884814948769538,-0.0527280534326181,1.111507848383327,0.003927442003759408,6h,4
2,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/4_6h_80,0.12326539827280591,0.19946953234436024,0.02975169365680027,0.018385536501708696,-0.0549819691745538,1.098630129449412,0.0036673543678959987,6h,4
3,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/4_6h_100,0.11863059491463938,0.18844355661781134,0.02727919302712032,0.017173030246727422,-0.0516269823424613,1.0902160878455505,0.003236146897598566,6h,4
